date,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
2021-04-12,0.0008823,0.0001473922489875692,0.00014112845535744703,0.00013460000000000002,16340646
2021-04-13,0.00099015,0.00014267939167341955,0.00013793023338164984,0.000132,16804664
2021-04-14,0.0009323999999999999,0.00013638074426410875,0.0001312152252621561,0.00012575,17953892
2021-04-15,0.0009016,0.00013885838960822486,0.00013417130587740816,0.00012780000000000002,16886164
2021-04-16,0.0008496,0.0001378875791313567,0.00013285347095507113,0.00012695000000000002,17432424
2021-04-17,0.0008079,0.00013595714417310374,0.00013166149025001868,0.00012770000000000001,16603720
2021-04-18,0.0009657,0.00014005909423197167,0.00013509530272013938,0.00010935000000000002,19425780
2021-04-19,0.0011913999999999998,0.00016864827660283835,0.0001621315863605978,0.0001507,17901533
2021-04-20,0.0009494999999999999,0.00015903901184370248,0.0001537567421368187,0.0001466,19176834
2021-04-21,0.001032,0.00018985620229521508,0.00016385748697568135,0.00015150000000000002,20989222
2021-04-22,0.00138215,0.00024833081184783327,0.00018706083720183972,0.00015965,23847494
2021-04-23,0.0013079499999999998,0.000238410514644441,0.00017899205852688201,0.00015970000000000003,23421040
2021-04-24,0.0014707,0.0002533829143488806,0.00018537828955863937,0.0001749,19697379
2021-04-25,0.0015757,0.00030406646941590944,0.00022096399838586768,0.00020240000000000001,20039670
2021-04-26,0.00165095,0.00032085393720158366,0.00023437902841078734,0.00021855000000000003,20983713
2021-04-27,0.0015945999999999998,0.00032016505089395644,0.0002261916447559472,0.0002134,17944825
2021-04-28,0.0016243499999999997,0.00032005098504631974,0.00022630234495951286,0.0002057,18004330
2021-04-29,0.0015553999999999998,0.00028683539716840443,0.0002191772604164993,0.00020590000000000002,17025380
2021-04-30,0.0015232,0.00030675520951613575,0.00021635524391111553,0.00020760000000000003,17455797
2021-05-01,0.00170835,0.0003190537743632745,0.00023511349153385058,0.00021070000000000003,17582225
2021-05-02,0.0016817499999999997,0.00030700388171527157,0.0002376959322665878,0.0002308,19517825
2021-05-03,0.0017030999999999997,0.00030236972674950994,0.00023977183839787804,0.00022585000000000001,19174223
2021-05-04,0.0016113999999999998,0.0002996536140927321,0.00022848091161275236,0.00021485000000000002,22011957
2021-05-05,0.0015903999999999998,0.0002549836721152566,0.00022440790039029968,0.00021425000000000003,19404341
2021-05-06,0.0015735999999999999,0.00023058385499408573,0.00021962057402290236,0.00021485000000000002,18386890
2021-05-07,0.00149765,0.0002265958656991888,0.00021684440615359453,0.0002097,17884851
2021-05-08,0.0015466499999999999,0.0002311141462572684,0.0002208826723038543,0.00021380000000000002,17291500
2021-05-09,0.0016229499999999997,0.00023606300023328624,0.00022443916986125006,0.0002172,16811325
2021-05-10,0.00159075,0.00023131517147064094,0.0002207521039070212,0.0002009,17906263
2021-05-11,0.0014451499999999999,0.00022037866921159003,0.00020902320119664744,0.00019910000000000001,16475938
2021-05-12,0.0015774499999999998,0.00023862915926196705,0.00022765995375079065,0.00021515000000000003,17417687
2021-05-13,0.0015799,0.0002193517740108839,0.0002111039432540399,0.00018930000000000002,18392954
2021-05-14,0.0015487499999999998,0.00022256779728809515,0.00021202965983549034,0.00020085000000000003,15484171
2021-05-15,0.0014696499999999999,0.0002186032646349969,0.00020789535579065997,0.0001977,16342594
2021-05-16,0.0017226999999999998,0.00024621623294001033,0.0002341033793721551,0.00021140000000000002,16026290
2021-05-17,0.0016646,0.0002523462010759851,0.00024309020467166062,0.0002208,17291962
2021-05-18,0.0017429999999999998,0.00027368455025845946,0.00026698286538095117,0.00023160000000000002,17217731
2021-05-19,0.0018287499999999999,0.00023760574292497485,0.000229318566213436,0.00017325,21483128
2021-05-20,0.0014730000000000001,0.0002189771241342246,0.00021549269302934804,0.00016590000000000002,19798315
2021-05-21,0.0014367499999999999,0.00021334509121136833,0.0002018969863049591,0.00017055,21780394
2021-05-22,0.0011963,0.0001818200964889741,0.00017990532974102833,0.00015685000000000002,34062151
2021-05-23,0.0009645,0.00013146710744083717,0.0001245085135056617,9.835000000000002e-05,36402099
2021-05-24,0.0009585,0.00014748122916778493,0.0001466833465106912,0.00012355000000000002,34296191
2021-05-25,0.0010156999999999998,0.00015276868837495715,0.00014630372951009103,0.00013195,18790037
2021-05-26,0.00118475,0.00017738736220818992,0.00017137830994875733,0.00014580000000000002,17411159
2021-05-27,0.00112525,0.00017862296911279676,0.00017090128449526228,0.00015655,15468582
2021-05-28,0.00110915,0.00016229074176983907,0.00015457888677220655,0.00014125000000000002,18699050
2021-05-29,0.0008934,0.0001475234478836327,0.00014149461433309564,0.00012935000000000003,17419250
2021-05-30,0.0009302999999999999,0.0001771144299572291,0.00014390424386435662,0.00012855,13856829
2021-05-31,0.0011283999999999999,0.00022521983120814488,0.00015885575085557995,0.00013820000000000003,16337797
2021-06-01,0.00114695,0.00022952674384577523,0.0001595268390595856,0.00015015000000000002,16517488
2021-06-02,0.00119945,0.00024171248053159593,0.000169347760281383,0.00015250000000000002,15418626
2021-06-03,0.0013730499999999998,0.0002475823496772942,0.00019232606636023,0.00016935,14067468
2021-06-04,0.0011772,0.0002741846961877508,0.00019002276841548817,0.00017325,15032702
2021-06-05,0.00148505,0.0002811262784072364,0.00020462860486500915,0.00018695000000000002,13300515
2021-06-06,0.00150885,0.0002219241819186256,0.00020602433475238566,0.00019525,9917321
2021-06-07,0.0015389499999999999,0.00022759739248151,0.00021408869492038266,0.00019100000000000003,10762684
2021-06-08,0.00146825,0.00020112233189093883,0.00018701740733305717,0.00016960000000000003,12496331
2021-06-09,0.0014784,0.000225756901073313,0.0002117801267925694,0.00019725000000000002,11222479
2021-06-10,0.0014994,0.00022280062026667672,0.00020722611653581813,0.0001988,10480573
2021-06-11,0.0014098,0.00020841252386191394,0.0001960255498306057,0.00017755,9909200
2021-06-12,0.0012795999999999999,0.00019444310284269715,0.00018219219056464693,0.00017205,10315417
2021-06-13,0.0013492499999999998,0.00019825244717589812,0.00018132147615805805,0.0001741,9413217
2021-06-14,0.0013915999999999998,0.00020674091857732872,0.00019278696538644097,0.00018425000000000003,9520452
2021-06-15,0.00143325,0.00021708572807727485,0.0002025501217771967,0.00019665,9645435
2021-06-16,0.00144865,0.00020823636070535658,0.00019649673140141328,0.00018795000000000004,9900523
2021-06-17,0.00144025,0.00021208881110364717,0.00020068189773069845,0.00019195000000000003,10414432
2021-06-18,0.0012967499999999997,0.00019809586018056967,0.00018949128880048745,0.00017585000000000002,11247241
2021-06-19,0.00129465,0.00019192710118607896,0.00018053108745996323,0.00017605000000000002,10194934
2021-06-20,0.0012369,0.00018497534590206156,0.0001747824468523112,0.00015735,10866589
2021-06-21,0.00119735,0.0001617442985360556,0.00015314971125076414,0.00013055,13314668
2021-06-22,0.0009439499999999998,0.00013779876578664445,0.00013348736264735665,0.00010405000000000001,14063693
2021-06-23,0.0010839499999999998,0.00016174425675975104,0.0001511651527887864,0.00013005000000000002,12605481
2021-06-24,0.000972,0.00016347137067831548,0.00015254006258974098,0.00014335000000000001,11427646
2021-06-25,0.00108955,0.00016223199108504266,0.00015148403082955504,0.00014095,12652403
2021-06-26,0.0010443999999999998,0.000155888853969399,0.00014232418467632175,0.00013480000000000002,12704339
2021-06-27,0.0010545499999999998,0.00016601408871006436,0.00015213695314709406,0.00014730000000000003,12086827
2021-06-28,0.0011955999999999998,0.0001755147419613845,0.00016103955195196352,0.00015545,11561152
2021-06-29,0.001246,0.00018339909414239415,0.00017211476664589817,0.000164,11695270
2021-06-30,0.001232,0.0001765088861255624,0.00016513273552332293,0.00015915,12489403
2021-07-01,0.0012012,0.00017915414146949085,0.00016891944365489108,0.00016225000000000004,11524472
2021-07-02,0.0011500999999999998,0.00017331268628165613,0.00016377673522267468,0.0001577,10952508
2021-07-03,0.001225,0.00018390180039941283,0.0001737549160141997,0.00016655000000000004,10349369
2021-07-04,0.00123865,0.00018421949996879524,0.00017484613919688708,0.00016850000000000003,10295932
2021-07-05,0.0011984,0.00017663160472122842,0.00016793286009376789,0.00016285000000000003,11006756
2021-07-06,0.0012138,0.0001766940638925543,0.00016865780290108322,0.00016500000000000003,11544661
2021-07-07,0.00132475,0.00018925560390973596,0.0001817821476349916,0.0001697,11505904
2021-07-08,0.0012747,0.00018278424336928484,0.00017299192355747293,0.00016405000000000003,12296398
2021-07-09,0.0011777499999999998,0.00017489556887152438,0.00016600711106517837,0.00016035000000000002,11533981
2021-07-10,0.0011738999999999999,0.00017196262683026367,0.000165212885583965,0.00015670000000000001,10813890
2021-07-11,0.0011367999999999999,0.00016835321371901202,0.0001601962689765716,0.00015725,10850343
2021-07-12,0.0011280499999999998,0.00016462100112657027,0.0001578184354293523,0.00015085,11181931
2021-07-13,0.00107485,0.00015748135460826032,0.0001510137610385567,0.00014490000000000003,11130289
2021-07-14,0.0010773,0.00015419832460282238,0.0001467751685432095,0.00013775000000000001,11792755
2021-07-15,0.0010892,0.00015554335088879744,0.0001474510681529349,0.00014060000000000003,11946972
2021-07-16,0.0011108000000000001,0.00014769212611156357,0.0001396228547111025,0.00013140000000000002,11676271
2021-07-17,0.0009674,0.00014208779363442592,0.0001328712795745937,0.00013050000000000003,10886791
2021-07-18,0.00096985,0.00014411412779230135,0.00013547880026958185,0.00013205,11389706
2021-07-19,0.0009288999999999999,0.00013329125527486636,0.0001249881861530794,0.00012045000000000001,12227022
2021-07-20,0.0008714999999999999,0.00012370977261294352,0.00011670152649621652,0.00011130000000000002,13154839
2021-07-21,0.0009418499999999999,0.00013521255948979155,0.000129651443604686,0.00011475000000000001,13336947
2021-07-22,0.0009849,0.00014350945795155287,0.0001358308467013891,0.00013005000000000002,13649372
2021-07-23,0.0010017,0.00014625844963252215,0.0001382029785258109,0.00013245,13537985
2021-07-24,0.0010286499999999999,0.00015300235144949297,0.0001436890791851349,0.00014095,13282275
2021-07-25,0.00100555,0.00014704541476849372,0.0001399534026610045,0.00013315,12808121
2021-07-26,0.0010877999999999999,0.0001558338594741127,0.00015015159969876364,0.0001398,14763546
2021-07-27,0.00101045,0.00014605141379811482,0.00013918623273719423,0.00013545,14096425
2021-07-28,0.0010048499999999998,0.0001465378252298084,0.00014030454693494593,0.0001374,15131998
2021-07-29,0.0011129999999999998,0.00015198685926083954,0.00014249019916820702,0.00013710000000000003,14967499
2021-07-30,0.0011473,0.00016405507832605745,0.00015816406754854732,0.0001507,17770501
2021-07-31,0.00127295,0.0001759039534394414,0.00016932897570647235,0.00015930000000000002,17552111
2021-08-01,0.0012634999999999999,0.00018583840737374093,0.00017718499578051812,0.00016790000000000002,18038514
2021-08-02,0.0012432,0.00017969089636622485,0.00017069412786584236,0.0001655,18728615
2021-08-03,0.0012442499999999997,0.0001786644204521417,0.00017127994532063596,0.00016260000000000002,20068244
2021-08-04,0.00128065,0.00018148508480303493,0.00017360027906803107,0.00016670000000000004,18967031
2021-08-05,0.0013272,0.00018969789760320822,0.00018435986829251614,0.00017800000000000002,18735926
2021-08-06,0.0014010499999999998,0.0001954477885288167,0.00018716482685460976,0.00017875,19308661
2021-08-07,0.00141155,0.0002031288322897263,0.00019669523302808342,0.00018870000000000003,20003786
2021-08-08,0.0013727,0.00019854757344846456,0.00019207020302237695,0.00018505,19267407
2021-08-09,0.0013915999999999998,0.00019946700062499384,0.00019402135855452925,0.00018315000000000003,19395822
2021-08-10,0.0014570499999999999,0.00020715677422506392,0.000200894424394803,0.0001915,21705235
2021-08-11,0.0015217999999999998,0.00021932265595223883,0.00021224024536795869,0.00020325,21892260
2021-08-12,0.0018697499999999999,0.00021345182293177673,0.000205277202667469,0.00019725000000000002,21551686
2021-08-13,0.0015473499999999999,0.000224587211496921,0.0002184313038460744,0.00020385000000000002,21422839
2021-08-14,0.0015630999999999998,0.00022786465955125206,0.00021988877214422454,0.00021585000000000002,20331250
2021-08-15,0.0019019,0.00024898752382520857,0.00023214803967762222,0.00021805000000000001,19236301
2021-08-16,0.00240415,0.0003253178776848635,0.00031332535820479405,0.00026295,21156783
2021-08-17,0.0025913999999999998,0.0003606832848590374,0.00034651233552823995,0.00030095,20263117
2021-08-18,0.0028063,0.00037848992120156303,0.00036385086149590677,0.00030185,20834179
2021-08-19,0.0026071499999999995,0.0003770155693471561,0.0003604963210887641,0.00034475000000000006,20282074
2021-08-20,0.0027908999999999994,0.0003837295672682081,0.0003648154317368773,0.00035535,23961013
2021-08-21,0.0028409499999999996,0.00039760481819395375,0.0003837600739988495,0.00036475000000000006,24764705
2021-08-22,0.00270305,0.0003869349440532785,0.0003738455478518126,0.0003579,26427833
2021-08-23,0.00266525,0.00038641775969631905,0.0003668755521358762,0.0003596,24292291
2021-08-24,0.00274785,0.0003940178552180475,0.00037727999792056097,0.00034810000000000006,25128301
2021-08-25,0.0025283999999999997,0.00036420670018401716,0.0003545820339156695,0.0003333,24049683
2021-08-26,0.0026536999999999997,0.00037918350325259693,0.0003639874558423752,0.00033265000000000004,23606402
2021-08-27,0.00309575,0.000431875759086887,0.00041238352357654843,0.0003664,22199983
2021-08-28,0.0033824,0.0004859827462458774,0.0004600502057913696,0.0004295000000000001,20968712
2021-08-29,0.00340305,0.0004963108495569703,0.00046886384981509907,0.00045625000000000006,20355549
2021-08-30,0.00401765,0.0005498835976459916,0.0005066451726497907,0.00047125000000000004,24243231
2021-08-31,0.0058475,0.0006202481900337321,0.0005815073389810002,0.00051805,24269379
2021-09-01,0.00531765,0.0005937645003042797,0.0005667369749416372,0.0005365,25193961
2021-09-02,0.0045930499999999996,0.000621627453732612,0.0005841643430246237,0.0005498,23769255
2021-09-03,0.0051369499999999995,0.000727828759662869,0.0007061326869719224,0.0006416500000000001,28540708
2021-09-04,0.0052534999999999995,0.0007458357212678812,0.0007166810453228594,0.0006843500000000001,28022264
2021-09-05,0.0050389499999999995,0.0007261266691931031,0.0007004093785765295,0.00067765,28296952
2021-09-06,0.005788649999999999,0.0007821272739559048,0.00072614390571628,0.0006993000000000001,28050986
2021-09-07,0.006801199999999999,0.0009316855052299618,0.0008878975729691188,0.0007213500000000002,30977379
2021-09-08,0.0068876499999999995,0.0008936348789761404,0.0008531356513570863,0.0007430000000000001,30760328
2021-09-09,0.007466199999999999,0.0010541099620931316,0.0010181644426939898,0.0009166,31672469
2021-09-10,0.0068743499999999996,0.000960073150205453,0.0009082805501861179,0.0008502000000000001,32024652
2021-09-11,0.0067228,0.0009732119223038137,0.0009160697669946666,0.0008815000000000001,31204112
2021-09-12,0.006345849999999999,0.0009393150778942241,0.000889022676247941,0.0008577500000000001,30689157
2021-09-13,0.007271100000000001,0.0008463371773068874,0.0008017971386853679,0.0007585,34091698
2021-09-14,0.00755505,0.0008678268410035155,0.0008348033228235277,0.0007716500000000001,16671497
2021-09-15,0.007303500000000001,0.0008225586153045221,0.0008000069216702032,0.00077445,23418859
2021-09-16,0.007161750000000001,0.0008107551823706787,0.0007812580589397555,0.0007401000000000002,36433802
2021-09-17,0.006719850000000001,0.0007551839122280086,0.0007215159871427043,0.0006779000000000002,35059990
2021-09-18,0.00768555,0.000831582415728113,0.0008044074261778824,0.00072365,30355460
2021-09-19,0.007653600000000001,0.0008353905330234393,0.0008029097251338299,0.0007573000000000001,31567334
2021-09-20,0.0068787000000000015,0.0007387721205663543,0.0007130934356470503,0.0006601,37796024
2021-09-21,0.00647055,0.0007042583893983284,0.0006861606629374878,0.0005908,39375433
2021-09-22,0.0067221,0.0007048113841853146,0.0006638523049765178,0.0006150500000000001,39891537
2021-09-23,0.006828300000000001,0.0007654840409406189,0.000741657352523094,0.0007192,42487457
2021-09-24,0.006756750000000001,0.0007480997618857139,0.0007048010292873176,0.0006478,45342857
2021-09-25,0.006417450000000001,0.0007098195403698769,0.0006959815257708365,0.0006718000000000002,39273839
2021-09-26,0.0062991,0.0006879202544662129,0.0006767125248396496,0.0006278000000000001,41325425
2021-09-27,0.00664875,0.0007326119333280997,0.0007104227695031572,0.0006722000000000001,43772702
2021-09-28,0.006258600000000001,0.0006940511163173987,0.0006722319956979208,0.0006442500000000001,42660001
2021-09-29,0.0062847,0.0007051326322525659,0.0006866154614174473,0.00065925,43960630
2021-09-30,0.0063891,0.0007124986221636473,0.0006927670497883738,0.0006738500000000001,43075368
2021-10-01,0.007405200000000001,0.0007804853610582604,0.0007597042888130924,0.0006937000000000001,40456253
2021-10-02,0.007835400000000001,0.0008486412905550612,0.0008093435595582258,0.0007827500000000001,39467147
2021-10-03,0.0079614,0.0008879024893067119,0.0008596413244244833,0.0008349500000000001,40479137
2021-10-04,0.007763850000000001,0.000867656342348784,0.0008408941000943163,0.0008216500000000002,43057390
2021-10-05,0.0076266,0.0008544606439820103,0.0008315698011872165,0.0008046,41306524
2021-10-06,0.007428600000000001,0.0008099746855305335,0.0007921270908117029,0.0007547000000000001,41346523
2021-10-07,0.007752500000000001,0.0008004785463616874,0.0007785244128751192,0.0007552,40119700
2021-10-08,0.008232,0.0008269910676995573,0.0008066465265806292,0.0007641,41989225
2021-10-09,0.007257150000000001,0.0008158606828271531,0.0007932816139703738,0.000776,38177346
2021-10-10,0.00706545,0.0007927418966428134,0.0007713767015690187,0.0007385500000000001,37281737
2021-10-11,0.006932250000000001,0.0007593501007387177,0.0007441135127736703,0.0007045,44958638
2021-10-12,0.00687825,0.0007435063586876547,0.0007207725849662707,0.00069225,48196553
2021-10-13,0.006883200000000001,0.0007531848153819845,0.0007336769673294846,0.00072335,50484011
2021-10-14,0.006983100000000001,0.0007717650876764404,0.0007535960871799966,0.000738,51791889
2021-10-15,0.008057,0.0008084378996546778,0.000798522730447795,0.0007365000000000001,54448172
2021-10-16,0.007403400000000001,0.0008144519941611748,0.0007965121753014666,0.0007846500000000001,48485178
2021-10-17,0.0074952000000000005,0.0008244842633209842,0.0008058971557544644,0.0007759,48688612
2021-10-18,0.00788,0.000811769663249383,0.0007895052097650797,0.0007766500000000001,53275211
2021-10-19,0.0071568000000000005,0.0007974359258311251,0.0007843732122552732,0.00076815,52475644
2021-10-20,0.0078714,0.000834092481157468,0.0008032084550603943,0.0007773000000000001,51651689
2021-10-21,0.008698500000000001,0.0009533381588100584,0.0009278193277733608,0.0008819,47710741
2021-10-22,0.00959535,0.0010388611717861295,0.0010151887449925414,0.0009442000000000001,48469426
2021-10-23,0.009884500000000001,0.001019559391618188,0.0009964935290211732,0.00096675,42076850
2021-10-24,0.009893500000000001,0.0009944685939098357,0.0009738730870576313,0.0009332,44272987
2021-10-25,0.00982035,0.00106764837218605,0.0010451403508803226,0.0009946,49671744
2021-10-26,0.010512,0.0010665942460730106,0.0010473023739078048,0.0010216000000000001,54376434
2021-10-27,0.009470000000000001,0.0009964421078735737,0.0009551460667772282,0.0009149000000000001,52063470
2021-10-28,0.00901845,0.000993791450812733,0.000980281949515574,0.0009140500000000001,56863852
2021-10-29,0.0092169,0.0010198254213916063,0.0010010255582400083,0.0009737500000000001,61721526
2021-10-30,0.00901845,0.0009977540423173402,0.0009814719658766183,0.0009453,56166899
2021-10-31,0.00922005,0.0009894028477026619,0.0009647987850494751,0.00093325,57821571
2021-11-01,0.00950265,0.0010439572512695235,0.0010204217523373288,0.0009922000000000002,60290863
2021-11-02,0.0098235,0.0010578659072583592,0.0010280047482784881,0.0010084000000000002,60257571
2021-11-03,0.011547,0.0011760956609543813,0.0011430017501072212,0.0010837000000000002,62037905
2021-11-04,0.01125045,0.0012351059828128218,0.0012056184592319922,0.00118195,62006564
2021-11-05,0.0117845,0.0012161630161947796,0.0011921619407453848,0.00115945,61972222
2021-11-06,0.0116865,0.001262236753699981,0.0012312245909670543,0.0011779000000000002,55662302
2021-11-07,0.01164915,0.0012899646978368714,0.0012627748901397602,0.0012315000000000002,55109639
2021-11-08,0.0113913,0.0012559053938773791,0.0012301340573521377,0.0012071,60784273
2021-11-09,0.011364750000000002,0.0012459370655656147,0.0012278305937885512,0.00119505,61603897
2021-11-10,0.011146950000000001,0.001230548386171525,0.0012030840158539435,0.0011087000000000002,59246747
2021-11-11,0.011084850000000002,0.0012192416707523376,0.0011958823947134205,0.0011510000000000001,63674524
2021-11-12,0.011406000000000001,0.0011689785963704255,0.0011482769343691092,0.0011109000000000002,69041641
2021-11-13,0.010868850000000001,0.001176444397445544,0.0011498277426686444,0.0011279000000000003,68735381
2021-11-14,0.01087515,0.0012009765212096805,0.0011835701360696498,0.0011556000000000001,68453149
2021-11-15,0.011060100000000002,0.0012239380364764403,0.001207641811128733,0.0011785,74659728
2021-11-16,0.010620000000000001,0.0011491383724066997,0.0011288785197290378,0.0010876500000000001,73328053
2021-11-17,0.0099576,0.0010942760379068848,0.0010778802335693822,0.00105315,74520023
2021-11-18,0.010017900000000001,0.0010558054907977377,0.001046860986839374,0.0009455500000000002,69637063
2021-11-19,0.00984555,0.0010481746651882365,0.0010281578214433845,0.0009515000000000001,72973533
2021-11-20,0.0099297,0.0010934929049981551,0.001076808928896305,0.0010351000000000002,66241108
2021-11-21,0.0105786,0.0011122052261991662,0.001070276341182593,0.001056,65502744
2021-11-22,0.010391850000000001,0.0011254357255991265,0.0011033649374532664,0.0010662500000000001,69262720
2021-11-23,0.01015425,0.0011407635638538635,0.001089077248441814,0.00105685,62085176
2021-11-24,0.009997200000000001,0.0010879667229273114,0.00107335721677673,0.0010066,66527089
2021-11-25,0.009718200000000001,0.0010692212109981317,0.0010502427842630755,0.00101475,67440630
2021-11-26,0.00946575,0.0010116341266277224,0.00098713537605164,0.0009224,62080005
2021-11-27,0.0089766,0.0009977897915171112,0.0009826704551507321,0.0009564,65067691
2021-11-28,0.009063000000000002,0.0009682683173676217,0.0009474287853215643,0.0009181000000000001,65157530
2021-11-29,0.009538650000000001,0.0010447393010672352,0.0010246075758213223,0.00100225,65887666
2021-11-30,0.0097839,0.0010623885968113688,0.001034867657274092,0.0010012,64860337
2021-12-01,0.010404,0.001126579695856054,0.0011104054477480846,0.0010417,62999514
2021-12-02,0.010930500000000001,0.0011743006301153437,0.0011405239806321782,0.0011088500000000002,59657396
2021-12-03,0.01075095,0.0011644416257080795,0.0011541594061986451,0.0010477000000000002,63867420
2021-12-04,0.009532800000000001,0.0010339068513834434,0.001013089259705058,0.00089515,42772177
2021-12-05,0.0091467,0.001000670056769721,0.0009800215916939239,0.0009196500000000002,54948366
2021-12-06,0.008892450000000001,0.000960481061582347,0.0009471200191211871,0.0008890500000000001,59863188
2021-12-07,0.00916515,0.0010098612193734065,0.0009842776811776217,0.00094395,57908615
2021-12-08,0.0087795,0.0009733995102808015,0.0009541740524479367,0.0009269,61168066
2021-12-09,0.00881325,0.0009592291601712272,0.0009432035727173298,0.0008978000000000001,55455239
2021-12-10,0.008251650000000001,0.0009143034097698676,0.0008883526221393641,0.0008529500000000001,57289325
2021-12-11,0.007787700000000001,0.0008810292860251628,0.0008509928304623993,0.00081565,53145180
2021-12-12,0.007938,0.0008904552839202783,0.0008521148654272065,0.00084,50771131
2021-12-13,0.007759350000000001,0.0008520075295870952,0.0008346428852496392,0.0007502500000000002,39812145
2021-12-14,0.0072972,0.0007961865946499014,0.0007801139062568124,0.00075155,55454605
2021-12-15,0.00815535,0.0008503599443400504,0.0008230881035535219,0.0007925,68145946
2021-12-16,0.00850005,0.0009246584851063843,0.0009085726673681834,0.0008752,69568751
2021-12-17,0.0081936,0.0009046121900179359,0.0008874117881378089,0.0008461,63108693
2021-12-18,0.0082746,0.0009122070552728684,0.000899702787384559,0.0008588500000000001,63370250
2021-12-19,0.008483850000000001,0.0009389367747859928,0.0009205200762205842,0.0008965500000000001,62533241
2021-12-20,0.0081387,0.0008964313371347342,0.0008783257007206555,0.0008471500000000001,57652378
2021-12-21,0.0082026,0.0009088100421094874,0.0008942141988308497,0.00085335,67158308
2021-12-22,0.0084366,0.000929750854374864,0.0009113564332212745,0.0008895000000000001,70711472
2021-12-23,0.0086949,0.0009265430638080738,0.0009006477599392823,0.0008829500000000001,74023672
2021-12-24,0.00886545,0.0009703492616464027,0.0009512311671064282,0.0009339000000000001,73816376
2021-12-25,0.00877635,0.0009810157849532387,0.000962601617509231,0.0009492000000000001,71410966
2021-12-26,0.00901035,0.000999613921546845,0.0009852585275397982,0.0009579500000000001,70315940
2021-12-27,0.0091944,0.001018659153315724,0.0009992689487232057,0.00098035,69437670
2021-12-28,0.00881145,0.0009571305012884968,0.0009479353188079253,0.0008867500000000001,64225101
2021-12-29,0.0081252,0.0009022094326352232,0.0008838049242377563,0.0008548000000000001,58831769
2021-12-30,0.007897050000000001,0.0008800810821920872,0.0008658340396056256,0.0008455500000000001,68120828
2021-12-31,0.0079731,0.0008813620379770297,0.000862346888856629,0.00084195,66581034
2022-01-01,0.0080424,0.0008854089996875351,0.0008650444091084738,0.0008513500000000001,66716623
2022-01-02,0.008069850000000002,0.0008979040774302274,0.0008810347980866213,0.0008751500000000001,65461696
2022-01-03,0.00794205,0.0008835959719537109,0.0008674755947229939,0.0008382500000000001,53870849
2022-01-04,0.007810200000000001,0.0008643706629664034,0.0008443605152560307,0.00083445,63930999
2022-01-05,0.007693650000000001,0.0008558488126545305,0.000843490083534507,0.0007353,59196455
2022-01-06,0.0069696,0.0007755952133642141,0.0007539349708672797,0.00073335,51023268
2022-01-07,0.0067698,0.000732307759668134,0.0007011877235857917,0.0006768500000000001,28384984
2022-01-08,0.0066573000000000005,0.0007354954019803194,0.0007166496487112769,0.00066755,44577818
2022-01-09,0.006542549999999999,0.0007251390585701831,0.0007083253368625886,0.0006923500000000001,56250596
2022-01-10,0.00646425,0.0007107531001155227,0.00070349387949838,0.0006535500000000001,55075076
2022-01-11,0.006444450000000001,0.0007036149499470636,0.0006845566637360371,0.0006717000000000001,66553681
2022-01-12,0.00687555,0.0007378482309986429,0.0007091402731847887,0.00069335,64119527
2022-01-13,0.00709515,0.0007703579550037294,0.0007535721349739268,0.00073035,65677617
2022-01-14,0.006766200000000001,0.0007518329286442378,0.0007360562339265463,0.00071235,63174868
2022-01-15,0.006719850000000001,0.000748836482449589,0.0007314329025618255,0.0007224,61669529
2022-01-16,0.0068364,0.0007601740352307537,0.0007423111888025318,0.0007321,60730874
2022-01-17,0.006674850000000001,0.0007306460943001929,0.000716132495105879,0.0006875000000000001,55667549
2022-01-18,0.0063918,0.0007114854410258118,0.0006948714517891498,0.0006757500000000001,54497104
2022-01-19,0.006811,0.0007072464034049024,0.0006847623938600426,0.0006670500000000001,50843762
2022-01-20,0.00645885,0.0007087140170963854,0.0006863658432317577,0.0006364000000000001,44843547
2022-01-21,0.0057865500000000005,0.0006440204986117221,0.0006217544221032601,0.00054055,19406188
2022-01-22,0.0050832,0.0005179798134165893,0.00048625175125180056,0.00044715000000000005,18837024
2022-01-23,0.00470115,0.0005040778034615547,0.0004900841724373928,0.00046850000000000006,57025704
2022-01-24,0.004492800000000001,0.0004597307479486313,0.00044712463391881807,0.00040615000000000003,59202219
2022-01-25,0.0044838000000000005,0.000472992046838385,0.00046117794745292894,0.00043880000000000004,66172372
2022-01-26,0.004626450000000001,0.0004900756528637946,0.0004793481177685157,0.0004491,64241368
2022-01-27,0.004243950000000001,0.0004639503323739468,0.0004507170539734819,0.0004301,62434540
2022-01-28,0.00420165,0.00046612134899773637,0.0004551141809865333,0.00043795000000000005,62797143
2022-01-29,0.004449150000000001,0.0004912823292264265,0.0004780385615141607,0.0004555,59023313
2022-01-30,0.00437355,0.0004892917038962538,0.0004755216000772002,0.0004593500000000001,59285952
2022-01-31,0.00453105,0.00048647943259417365,0.0004571863318085433,0.0004486,61453228
2022-02-01,0.0050935500000000005,0.0005558625125844837,0.0005340995461989354,0.00049805,59295416
2022-02-02,0.0055445,0.0005611401662176394,0.0005467059085535164,0.0004883,53981724
2022-02-03,0.00455085,0.0005030734622641109,0.0004907355427287201,0.00047345000000000004,61905587
2022-02-04,0.005531,0.0005480247983608375,0.0005284905624319082,0.0005031500000000001,61510819
