network,date,fee_token,gwei_high,gwei_avg,gwei_median,gwei_low,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
Polygon PoS,2020-07-18,POL,10.0,7.0,10.0,1.0,1.387989461805555e-05,9.715926232638885e-06,1.387989461805555e-05,1.387989461805555e-06,3
Polygon PoS,2020-07-19,POL,53.000000001,1.0982256020291508,1.0,1.0,7.320447965415901e-05,1.5168874290170843e-06,1.3812165972222224e-06,1.3812165972222224e-06,1578
Polygon PoS,2020-07-20,POL,41.0,1.6205621301775148,1.0,1.0,5.813006265625e-05,2.2976433698918447e-06,1.4178064062499996e-06,1.4178064062499996e-06,1352
Polygon PoS,2020-07-21,POL,48.0,2.313858695652174,1.0,1.0,6.69006433333333e-05,3.2249715691991113e-06,1.393763402777777e-06,1.393763402777777e-06,736
Polygon PoS,2020-07-22,POL,41.0,4.7782340862423,1.0,1.0,5.632349802083337e-05,6.564069709744986e-06,1.3737438541666676e-06,1.3737438541666674e-06,487
Polygon PoS,2020-07-23,POL,108.0,5.59658924205379,1.0,1.0,0.00015021415500000003,7.784138184048092e-06,1.3908718055555558e-06,1.3908718055555556e-06,818
Polygon PoS,2020-07-24,POL,89.0,1.1032277617820883,1.0,1.0,0.00012160361258680554,1.507376194817538e-06,1.3663327256944442e-06,1.366332725694444e-06,6599
Polygon PoS,2020-07-25,POL,41.0,2.3922077922077922,1.0,1.0,5.549081506944446e-05,3.23769659036794e-06,1.353434513888889e-06,1.3534345138888888e-06,385
Polygon PoS,2020-07-26,POL,93.0,2.1418181818181816,1.0,1.0,0.00012761007593749995,2.938898718560621e-06,1.3721513541666661e-06,1.372151354166666e-06,550
Polygon PoS,2020-07-27,POL,97.0,8.985344827586207,1.0173750334135259,1.0,0.00012868653868055557,1.1920545615600949e-05,1.3497162019587752e-06,1.326665347222222e-06,580
Polygon PoS,2020-07-28,POL,42.0,3.152354570637119,1.0,1.0,5.52630866666667e-05,4.147829615266223e-06,1.3157877777777785e-06,1.3157877777777783e-06,361
Polygon PoS,2020-07-29,POL,65.0,4.536575875486381,1.5795847750865053,1.0,8.647974991319443e-05,6.035722264219924e-06,2.101570712556468e-06,1.3304576909722217e-06,257
Polygon PoS,2020-07-30,POL,41.0,1.7108267716535432,1.0,1.0,5.4196772500000024e-05,2.2614948617126073e-06,1.3218725000000008e-06,1.3218725000000004e-06,508
Polygon PoS,2020-07-31,POL,97.1,3.7728813559322028,1.0,1.0,0.00013026719042187493,5.061613326800833e-06,1.341577656249999e-06,1.3415776562499989e-06,413
Polygon PoS,2020-08-01,POL,100.0,23.52715094339623,1.0000382513661201,1.0,0.00013249139583333328,3.1171450684720856e-05,1.3249646381022308e-06,1.3249139583333325e-06,424
Polygon PoS,2020-08-02,POL,116.0,6.017611295681063,1.0,1.0,0.00015144351805555553,7.85627780093781e-06,1.3055475694444444e-06,1.3055475694444444e-06,301
Polygon PoS,2020-08-03,POL,120.0,15.150588235294117,1.0,1.0,0.00015862708333333326,2.0027446854574993e-05,1.3218923611111105e-06,1.3218923611111103e-06,1224
Polygon PoS,2020-08-04,POL,100.0,6.791776315789474,1.0,1.0,0.00013389769791666655,9.094032134491602e-06,1.3389769791666654e-06,1.3389769791666652e-06,912
Polygon PoS,2020-08-05,POL,100.0,3.879627163781625,1.0,1.0,0.00013922961631944455,5.401590014757932e-06,1.3922961631944453e-06,1.392296163194445e-06,1502
Polygon PoS,2020-08-06,POL,97.1,6.665308370044054,1.0,1.0,0.00013871414699999994,9.521859578193735e-06,1.4285699999999994e-06,1.4285699999999991e-06,908
Polygon PoS,2020-08-07,POL,100.0,13.197888067581841,1.0,1.0,0.00014168783506944438,1.8699801877845532e-05,1.4168783506944437e-06,1.4168783506944435e-06,947
Polygon PoS,2020-08-08,POL,99.0,6.989948717948718,1.0,1.0,0.0001394134259375,9.84336058481494e-06,1.408216423611111e-06,1.4082164236111106e-06,975
Polygon PoS,2020-08-09,POL,107.0,4.914213709677419,1.0,1.0,0.0001573967455034721,7.228796678614748e-06,1.4709976215277768e-06,1.4709976215277766e-06,992
Polygon PoS,2020-08-10,POL,170.0,7.725266903914592,1.0,1.0,0.0002533567404513889,1.151322612878094e-05,1.4903337673611108e-06,1.4903337673611106e-06,1124
Polygon PoS,2020-08-11,POL,152.0,4.3987951807228916,1.0,1.0,0.00023673234722222222,6.850902026857458e-06,1.5574496527777779e-06,1.5574496527777776e-06,1245
Polygon PoS,2020-08-12,POL,261.0,11.27763605442177,1.0,1.0,0.00040388369328125007,1.7451545215102008e-05,1.5474471006944448e-06,1.5474471006944446e-06,1176
Polygon PoS,2020-08-13,POL,367.0,2.445714887344704,1.0,1.0,0.0006174363144444444,4.114640834398065e-06,1.6823877777777776e-06,1.6823877777777774e-06,4749
Polygon PoS,2020-08-14,POL,290.0,5.366197183341548,1.0,1.0,0.0005163789944444443,9.555143122498539e-06,1.7806172222222214e-06,1.7806172222222212e-06,1420
Polygon PoS,2020-08-15,POL,117.0,6.115117014693231,1.0,1.0,0.0002240340314062501,1.1709353139510424e-05,1.9148207812500003e-06,1.9148207812500003e-06,1581
Polygon PoS,2020-08-16,POL,200.0,2.594789916185434,1.0,1.0,0.0003871017222222221,5.022238226801273e-06,1.9355086111111103e-06,1.9355086111111103e-06,1785
Polygon PoS,2020-08-17,POL,200.0,2.582891481129374,1.3922703349945835,1.0,0.00038994529166666656,5.0359318597616046e-06,2.3558668200718645e-06,1.9497264583333327e-06,5658
Polygon PoS,2020-08-18,POL,174.0,3.478972119691635,1.0,1.0,0.00032150614979166664,6.428223743877142e-06,1.8477364930555552e-06,1.8477364930555548e-06,2977
Polygon PoS,2020-08-19,POL,137.0,2.363464630345256,1.0,1.0,0.00023476968847222217,4.050144926870767e-06,1.713647361111111e-06,1.7136473611111108e-06,2488
Polygon PoS,2020-08-20,POL,136.0,5.807072691687622,1.0,1.0,0.00023146112708333347,9.883173457888445e-06,1.7019200520833343e-06,1.701920052083334e-06,1527
Polygon PoS,2020-08-21,POL,202.0,7.111462093862816,1.0,1.0,0.0003532495655902775,1.243624205628082e-05,1.748760225694443e-06,1.7487602256944426e-06,2216
Polygon PoS,2020-08-22,POL,98.0,4.456236323851203,1.0,1.0,0.0001627916757638889,7.402430395506713e-06,1.661139548611111e-06,1.6611395486111107e-06,914
Polygon PoS,2020-08-23,POL,98.0,3.4897134459955916,1.0,1.0,0.00016219037430555572,5.7754890818893716e-06,1.6550038194444465e-06,1.655003819444446e-06,1361
Polygon PoS,2020-08-24,POL,138.0,4.902704733283246,1.0,1.0,0.00023743138385416652,8.435188184433222e-06,1.7205172743055545e-06,1.720517274305554e-06,1331
Polygon PoS,2020-08-25,POL,163.0,7.203104359313078,1.0,1.0,0.00027829389859375007,1.2298036773808585e-05,1.7073245312500006e-06,1.7073245312500004e-06,1514
Polygon PoS,2020-08-26,POL,124.0,5.719072164948454,1.0,1.0,0.00021474691784722222,9.904460648133449e-06,1.731829982638889e-06,1.7318299826388888e-06,1746
Polygon PoS,2020-08-27,POL,116.0,5.076537013801756,1.0,1.0,0.0002001684379861111,8.760021417511742e-06,1.725589982638889e-06,1.7255899826388885e-06,1594
Polygon PoS,2020-08-28,POL,138.0,5.5143222506393865,1.0,1.0,0.00023773997677083337,9.499817708506589e-06,1.7227534548611112e-06,1.722753454861111e-06,1955
Polygon PoS,2020-08-29,POL,120.0,3.9136276391554703,1.0,1.0,0.0002101613041666666,6.854109072230388e-06,1.7513442013888883e-06,1.751344201388888e-06,1563
Polygon PoS,2020-08-30,POL,275.0,7.164603392939019,1.0,1.0,0.0004997629665798612,1.3020376167357508e-05,1.8173198784722224e-06,1.8173198784722222e-06,2181
Polygon PoS,2020-08-31,POL,300.0,7.2172762271414825,1.0,1.0,0.0005353600416666663,1.2879471005607851e-05,1.784533472222221e-06,1.7845334722222207e-06,2078
Polygon PoS,2020-09-01,POL,483.0,15.235637552545539,1.0,1.0,0.0008304667535937502,2.619604649522509e-05,1.7193928645833342e-06,1.719392864583334e-06,2141
Polygon PoS,2020-09-02,POL,482.0,5.282834712497348,1.0,1.0,0.0007616652617708335,8.348032539804717e-06,1.580218385416667e-06,1.5802183854166667e-06,4713
Polygon PoS,2020-09-03,POL,477.0,7.281826144927536,1.0,1.0,0.00068663489984375,1.04820879784106e-05,1.4394861631944445e-06,1.4394861631944443e-06,3450
Polygon PoS,2020-09-04,POL,439.0,6.129652880354505,1.0,1.0,0.0005541478174826388,7.737434545727822e-06,1.2622957118055552e-06,1.262295711805555e-06,2708
Polygon PoS,2020-09-05,POL,450.0,4.455700549450549,1.0,1.0,0.0005545091093750003,5.490503429594371e-06,1.2322424652777783e-06,1.2322424652777781e-06,2912
Polygon PoS,2020-09-06,POL,138.0,3.432407828857533,1.0,1.0,0.00016178921145833334,4.024105478509056e-06,1.172385590277778e-06,1.1723855902777777e-06,2197
Polygon PoS,2020-09-07,POL,133.0,3.417815902352425,1.0,1.0,0.00015610642711805554,4.011601722282065e-06,1.1737325347222222e-06,1.173732534722222e-06,2165
Polygon PoS,2020-09-08,POL,123.0,1.9438837654428398,1.0,1.0,0.0001463894771354166,2.3135294962214697e-06,1.1901583506944442e-06,1.190158350694444e-06,5747
Polygon PoS,2020-09-09,POL,160.0,2.649009009009009,1.0,1.0,0.0001989650722222222,3.2941266799676333e-06,1.2435317013888886e-06,1.2435317013888884e-06,2775
Polygon PoS,2020-09-10,POL,251.0,2.1081578496832734,1.0,1.0,0.0003345609416319443,2.8099891446163874e-06,1.3329121180555553e-06,1.3329121180555549e-06,11682
Polygon PoS,2020-09-11,POL,180.0,2.255421184320545,1.0,1.0,0.000237478109375,2.9756286594266673e-06,1.3193228298611112e-06,1.3193228298611108e-06,3597
Polygon PoS,2020-09-12,POL,100.0,2.201236119840771,1.0,1.0,0.00013633147395833333,3.0009776474824556e-06,1.363314739583333e-06,1.3633147395833329e-06,4773
Polygon PoS,2020-09-13,POL,156.0,1.835655902452097,1.0,1.0,0.0002058365779166668,2.4220841614952814e-06,1.3194652430555565e-06,1.319465243055556e-06,7463
Polygon PoS,2020-09-14,POL,320.0,3.3800656861345137,1.0,1.0,0.00041596555000000026,4.393721506778812e-06,1.2998923437500008e-06,1.2998923437500006e-06,7003
Polygon PoS,2020-09-15,POL,245.0,1.693293520043932,1.0,1.0,0.00032933010590277805,2.276132792981779e-06,1.34420451388889e-06,1.3442045138888899e-06,7284
Polygon PoS,2020-09-16,POL,176.0,1.9607478663387836,1.0,1.0,0.0002273141108333332,2.5324185102566075e-06,1.2915574479166658e-06,1.2915574479166656e-06,6913
Polygon PoS,2020-09-17,POL,495.0,3.5508230860769534,1.0,1.0,0.0006422397007812498,4.607029406725881e-06,1.2974539409722217e-06,1.2974539409722215e-06,5042
Polygon PoS,2020-09-18,POL,442.0,5.2681102362204735,1.0,1.0,0.0005924292594097219,7.061046709802322e-06,1.340337690972221e-06,1.340337690972221e-06,3302
Polygon PoS,2020-09-19,POL,264.0,2.237666702808197,1.0,1.0,0.0003603784112499997,3.0545711032761648e-06,1.3650697395833322e-06,1.3650697395833318e-06,9223
Polygon PoS,2020-09-20,POL,172.0,2.4988842053062235,1.0,1.0,0.00023839036361111122,3.4634297344477537e-06,1.3859904861111118e-06,1.3859904861111114e-06,4033
Polygon PoS,2020-09-21,POL,324.0,2.248284676284307,1.0,1.0,0.00043879021875000015,3.0448312497500653e-06,1.3542907986111116e-06,1.3542907986111114e-06,5684
Polygon PoS,2020-09-22,POL,241.0,2.8929160773220177,1.0,1.0,0.0003032470406423608,3.640117175413244e-06,1.258286475694443e-06,1.2582864756944428e-06,4242
Polygon PoS,2020-09-23,POL,220.0,2.199328558639212,1.1937713736791544,1.0,0.0002722527843750002,2.7216969265683165e-06,1.3989295334750804e-06,1.2375126562500005e-06,5585
Polygon PoS,2020-09-24,POL,110.0,3.775663135419233,2.0,1.0,0.00013011185190972232,4.4659865703334365e-06,2.368879684551116e-06,1.182835017361112e-06,12177
Polygon PoS,2020-09-25,POL,112.0,2.02253387406817,2.0,1.0,0.00013756434611111117,2.4841834810204054e-06,2.4565061805555563e-06,1.228253090277778e-06,127974
Polygon PoS,2020-09-26,POL,95.0,2.009293680297398,1.4230367673913917,1.0,0.00011792753420138889,2.4942215705670173e-06,1.7566874220039408e-06,1.2413424652777778e-06,14257
Polygon PoS,2020-09-27,POL,104.0,2.0050429629629627,2.0,1.0,0.00012609810597222204,2.4310780771398095e-06,2.424963576388885e-06,1.2124817881944424e-06,16875
Polygon PoS,2020-09-28,POL,151.0,1.6362641376578797,1.0,1.0,0.0001890311405034721,2.0483766629568097e-06,1.2518618576388884e-06,1.251861857638888e-06,22723
Polygon PoS,2020-09-29,POL,233.0,1.6477438774913788,1.0,1.0,0.00029107675074652764,2.0584546520283706e-06,1.2492564409722219e-06,1.2492564409722215e-06,17109
Polygon PoS,2020-09-30,POL,200.0,2.1928974297839874,1.0,1.0,0.0002548579131944446,2.794386314020574e-06,1.2742895659722227e-06,1.2742895659722225e-06,20971
Polygon PoS,2020-10-01,POL,188.0,1.8903928793361846,1.0,1.0,0.0002399015973611112,2.4122780393239755e-06,1.276072326388889e-06,1.2760723263888889e-06,27357
Polygon PoS,2020-10-02,POL,122.0,1.4801049052015651,1.0,1.0,0.0001449435762847223,1.7584565429214201e-06,1.188062100694445e-06,1.1880621006944449e-06,26319
Polygon PoS,2020-10-03,POL,1000.0,1.821254403030817,1.0,1.0,0.0011950435069444446,2.176478248835706e-06,1.1950435069444443e-06,1.1950435069444443e-06,17101
Polygon PoS,2020-10-04,POL,89.0,1.7471896112526302,1.0,1.0,0.00010706468229166662,2.1018236026076333e-06,1.2029739583333328e-06,1.2029739583333324e-06,18058
Polygon PoS,2020-10-05,POL,94.0,1.149864633655395,1.0,1.0,0.00011424927763888901,1.3975659976339307e-06,1.2154178472222232e-06,1.215417847222223e-06,19872
Polygon PoS,2020-10-06,POL,204.0,1.402018503892587,1.0,1.0,0.00024146423166666628,1.6594966707101045e-06,1.1836481944444427e-06,1.1836481944444425e-06,17726
Polygon PoS,2020-10-07,POL,99.0,1.4886734412105815,1.0,1.0,0.00011005503437499997,1.6549091590468108e-06,1.1116670138888886e-06,1.1116670138888884e-06,18107
Polygon PoS,2020-10-08,POL,100.0,1.4344395380340396,1.0,1.0,0.00010673710937500004,1.5310792986295512e-06,1.0673710937500005e-06,1.0673710937500005e-06,20153
Polygon PoS,2020-10-09,POL,150.0,1.8853942228618419,1.0,1.0,0.00016451147916666668,2.0677932827687107e-06,1.0967431944444445e-06,1.0967431944444443e-06,19456
Polygon PoS,2020-10-10,POL,100.0,1.3960497070115174,1.0,1.0,0.00011338688020833324,1.5829372089375414e-06,1.1338688020833323e-06,1.1338688020833321e-06,19796
Polygon PoS,2020-10-11,POL,100.0,1.3633289299867888,1.0,1.0,0.00011404651736111117,1.5548291648267343e-06,1.140465173611112e-06,1.1404651736111117e-06,18925
Polygon PoS,2020-10-12,POL,117.0,1.9176967146490336,1.0,1.0,0.00013759795156250006,2.255308885930655e-06,1.1760508680555562e-06,1.176050868055556e-06,19660
Polygon PoS,2020-10-13,POL,100.0,1.6918137727658766,1.0,1.0,0.00011547148437499995,1.953562476273357e-06,1.1547148437499997e-06,1.1547148437499995e-06,21194
Polygon PoS,2020-10-14,POL,800.0,1.8451970536050317,1.0,1.0,0.0009146180694444436,2.1095632086405988e-06,1.1432725868055546e-06,1.1432725868055544e-06,18599
Polygon PoS,2020-10-15,POL,100.0,1.3529288403742556,1.0,1.0,0.00011114632118055554,1.503730634267442e-06,1.1114632118055556e-06,1.1114632118055551e-06,17635
Polygon PoS,2020-10-16,POL,188.0,1.496018259538973,1.0,1.0,0.00020187647909722237,1.606440951599852e-06,1.0738110590277786e-06,1.0738110590277784e-06,18949
Polygon PoS,2020-10-17,POL,74.0,1.1828157084188902,1.0,1.0,7.94013255208335e-05,1.2691504742611127e-06,1.0729908854166689e-06,1.0729908854166686e-06,19480
Polygon PoS,2020-10-18,POL,44.0,1.2981195048588612,1.0,1.0,4.795555645833332e-05,1.414819163748736e-06,1.0898990104166665e-06,1.0898990104166662e-06,17288
Polygon PoS,2020-10-19,POL,296.0,1.2777496127306012,1.0,1.0,0.0003204965129166665,1.3834942407457234e-06,1.082758489583333e-06,1.0827584895833329e-06,14202
Polygon PoS,2020-10-20,POL,1000.0,2.2205884770280266,1.0,1.0,0.0010293104340277771,2.285674889087054e-06,1.0293104340277774e-06,1.0293104340277772e-06,12167
Polygon PoS,2020-10-21,POL,142.0,2.4651139279881793,1.0,1.0,0.00014987661180555556,2.601851572123685e-06,1.0554690972222222e-06,1.0554690972222218e-06,12859
Polygon PoS,2020-10-22,POL,100.0,1.9855465004793862,1.0,1.0,0.00011144545659722211,2.2128013634090345e-06,1.1144545659722212e-06,1.114454565972221e-06,14602
Polygon PoS,2020-10-23,POL,199.0,2.6616233784252503,1.0,1.0,0.00022242531954861112,2.9749368365032e-06,1.1177151736111112e-06,1.117715173611111e-06,14415
Polygon PoS,2020-10-24,POL,100.0,1.6706064724369325,1.0,1.0,0.00011236118923611112,1.8771132998860325e-06,1.1236118923611114e-06,1.1236118923611112e-06,11773
Polygon PoS,2020-10-25,POL,200.0,1.9336576362889961,1.0,1.0,0.00022734237499999994,2.198011597353728e-06,1.1367118749999996e-06,1.1367118749999994e-06,12180
Polygon PoS,2020-10-26,POL,100.0,2.2890188054175225,1.0,1.0,0.00011135784201388884,2.549001945004851e-06,1.1135784201388885e-06,1.113578420138888e-06,10263
Polygon PoS,2020-10-27,POL,100.0,7.119796573875756,1.0,1.0,0.00010487657465277777,7.4669987689256635e-06,1.0487657465277774e-06,1.0487657465277774e-06,9340
Polygon PoS,2020-10-28,POL,200.0,13.102895527337598,2.352987589214576,1.0,0.0002025875763888892,1.3272419242798996e-05,2.4434441557302635e-06,1.0129378819444457e-06,12364
Polygon PoS,2020-10-29,POL,105.0,4.142138069705093,2.414875204247877,1.0,0.00010135075234374995,3.99817913977446e-06,2.4072559689487842e-06,9.652452604166658e-07,11936
Polygon PoS,2020-10-30,POL,7100.0,3.413137024304495,1.0,1.0,0.006261043907986114,3.0098310948091514e-06,8.818371701388892e-07,8.818371701388892e-07,13084
Polygon PoS,2020-10-31,POL,160.0,1.8931330655499514,1.0,1.0,0.00014447441666666654,1.7094330957359753e-06,9.029651041666657e-07,9.029651041666655e-07,11701
Polygon PoS,2020-11-01,POL,35.0,1.3254767911200809,1.0,1.0,3.1846587499999976e-05,1.2060546459318797e-06,9.099024999999994e-07,9.099024999999992e-07,19820
Polygon PoS,2020-11-02,POL,89.0,2.270226041484509,1.0,1.0,8.074034109374997e-05,2.059537358981829e-06,9.071948437499996e-07,9.071948437499995e-07,11426
Polygon PoS,2020-11-03,POL,150.0,2.0180966634342306,1.0,1.0,0.00012845130729166682,1.728181031060656e-06,8.563420486111122e-07,8.56342048611112e-07,14437
Polygon PoS,2020-11-04,POL,66.0,2.3830004402994014,2.0,1.0,5.268029135416669e-05,1.9020781438200107e-06,1.5963724652777786e-06,7.98186232638889e-07,24983
Polygon PoS,2020-11-05,POL,150.0,2.1852295632698784,2.0,1.0,0.00012350883593750009,1.7993010641063189e-06,1.646784479166668e-06,8.233922395833337e-07,40185
Polygon PoS,2020-11-06,POL,123.0,2.18149129532744,2.0,1.0,0.0001159055692708333,2.055666588978915e-06,1.884643402777777e-06,9.423217013888884e-07,44344
Polygon PoS,2020-11-07,POL,147.0,1.8523444058040521,1.0,1.0,0.0001491661572916667,1.879640115608597e-06,1.0147357638888891e-06,1.014735763888889e-06,16678
Polygon PoS,2020-11-08,POL,1000.0,1.713667948458476,1.0,1.0,0.0009846965104166657,1.6874428488601767e-06,9.846965104166658e-07,9.846965104166654e-07,14823
Polygon PoS,2020-11-09,POL,100.0,1.546863117870723,1.0,1.0,0.00010228853645833338,1.5822636442838775e-06,1.0228853645833338e-06,1.0228853645833336e-06,22618
Polygon PoS,2020-11-10,POL,91.0,1.7162757458037088,1.0,1.0,9.770916616319449e-05,1.8428117805343545e-06,1.073727100694445e-06,1.0737271006944449e-06,27286
Polygon PoS,2020-11-11,POL,10000.0,2.4294745789725334,1.0,1.0,0.011184015104166667,2.717128038641645e-06,1.1184015104166669e-06,1.1184015104166667e-06,18823
Polygon PoS,2020-11-12,POL,200.0,1.461293701341544,1.0,1.0,0.00022150885069444472,1.6184474415556003e-06,1.1075442534722235e-06,1.1075442534722233e-06,22735
Polygon PoS,2020-11-13,POL,100.0,1.619576065356591,1.0,1.0,0.00010764961458333339,1.743467392240268e-06,1.0764961458333338e-06,1.0764961458333335e-06,22645
Polygon PoS,2020-11-14,POL,487.0,1.383754392629879,1.0,1.0,0.000522875421475694,1.485690269538642e-06,1.0736661631944436e-06,1.0736661631944434e-06,21058
Polygon PoS,2020-11-15,POL,60.0,1.421650377930768,1.0,1.0,6.453701041666675e-05,1.5291510874891412e-06,1.0756168402777792e-06,1.075616840277779e-06,20771
Polygon PoS,2020-11-16,POL,81.0,1.5763633377135318,1.0,1.0,8.818392375000003e-05,1.7161716589538886e-06,1.0886904166666673e-06,1.088690416666667e-06,18264
Polygon PoS,2020-11-17,POL,130.0,2.0833937864690113,1.0,1.0,0.00015054473055555565,2.4126458171165315e-06,1.1580363888888895e-06,1.1580363888888893e-06,12682
Polygon PoS,2020-11-18,POL,171.0,2.54175667090216,1.0,1.0,0.00019292452156250022,2.867644383988772e-06,1.1282135763888904e-06,1.12821357638889e-06,15740
Polygon PoS,2020-11-19,POL,291.0,2.2194129166396372,1.0,1.0,0.000328324928072917,2.504084488727722e-06,1.1282643576388901e-06,1.12826435763889e-06,15415
Polygon PoS,2020-11-20,POL,100.0,2.697712001075124,1.0,1.0,0.00011612240972222224,3.1326481830133834e-06,1.1612240972222223e-06,1.1612240972222221e-06,14882
Polygon PoS,2020-11-21,POL,137.0,1.7831212365758269,1.0,1.0,0.00016245543008680562,2.1144359663130996e-06,1.1858060590277782e-06,1.185806059027778e-06,16109
Polygon PoS,2020-11-22,POL,80.0,2.0646099491237986,1.0,1.0,9.959507638888899e-05,2.5703123199524823e-06,1.2449384548611126e-06,1.2449384548611122e-06,17690
Polygon PoS,2020-11-23,POL,115.0,2.7298614305427784,1.0304542684334337,1.0,0.00015094674991319434,3.5831627013384006e-06,1.312580434027777e-06,1.3125804340277769e-06,17392
Polygon PoS,2020-11-24,POL,120.0,2.6374314201308287,2.116637225822619,1.0,0.00016802971249999999,3.6930570271910414e-06,2.882495777085147e-06,1.400247604166666e-06,18956
Polygon PoS,2020-11-25,POL,74.0,2.4879480060575463,2.0,1.0,0.00010679430892361117,3.5905228100636254e-06,2.8863326736111123e-06,1.443166336805556e-06,23772
Polygon PoS,2020-11-26,POL,350.0,2.8131100813441794,2.0,1.0,0.00042035119704861095,3.3785548289214268e-06,2.4020068402777767e-06,1.2010034201388881e-06,29996
Polygon PoS,2020-11-27,POL,61.0,2.150501269308549,2.0,1.0,6.972371272569449e-05,2.458048077336151e-06,2.2860233680555568e-06,1.1430116840277782e-06,23241
Polygon PoS,2020-11-28,POL,65.0,2.125161163328574,2.0,1.0,7.543859262152781e-05,2.466448727007378e-06,2.3211874652777794e-06,1.1605937326388897e-06,20321
Polygon PoS,2020-11-29,POL,40.0,1.4983682790235768,1.0,1.0,4.8326425694444455e-05,1.8102695824781667e-06,1.2081606423611114e-06,1.208160642361111e-06,18364
Polygon PoS,2020-11-30,POL,167.0,1.6593605064248633,1.0,1.0,0.00021179054812499998,2.1044124023521506e-06,1.268206875e-06,1.2682068749999998e-06,30711
Polygon PoS,2020-12-01,POL,228.0,1.3824613836167938,1.0,1.0,0.0002864033439583333,1.7365858033380569e-06,1.2561550173611108e-06,1.2561550173611106e-06,48684
Polygon PoS,2020-12-02,POL,53.0,1.1036494798634724,1.0,1.0,6.536404243055555e-05,1.3611130458571118e-06,1.2332838194444443e-06,1.2332838194444443e-06,130611
Polygon PoS,2020-12-03,POL,500.0,1.0943815305980205,1.0,1.0,0.0006342068055555558,1.3881284291618854e-06,1.2684136111111114e-06,1.2684136111111112e-06,107605
Polygon PoS,2020-12-04,POL,100.0,1.1263697058041864,1.0,1.0,0.00012958919097222224,1.4596533891100065e-06,1.2958919097222224e-06,1.2958919097222221e-06,124169
Polygon PoS,2020-12-05,POL,115.0,1.0793016128127981,1.0,1.0,0.0001445955434895833,1.3570626373389851e-06,1.2573525520833329e-06,1.2573525520833326e-06,107018
Polygon PoS,2020-12-06,POL,102.0,1.1012450441063502,1.0,1.0,0.0001289879621874999,1.392621118708886e-06,1.2645878645833327e-06,1.2645878645833325e-06,113249
Polygon PoS,2020-12-07,POL,100.0,1.184325124478536,1.0,1.0,0.0001256057743055556,1.4875807428977893e-06,1.2560577430555559e-06,1.2560577430555557e-06,111465
Polygon PoS,2020-12-08,POL,96.0,1.1236309868168428,1.0,1.0,0.00011674164666666667,1.3664013713221355e-06,1.2160588194444444e-06,1.2160588194444442e-06,114126
Polygon PoS,2020-12-09,POL,91.0,1.0957708438951714,1.0,1.0,0.00010349103758680558,1.2461808966163687e-06,1.1372641493055559e-06,1.1372641493055555e-06,136623
Polygon PoS,2020-12-10,POL,70.3,1.0820093517996938,1.0,1.0,8.036203533854166e-05,1.2368772939709002e-06,1.1431299479166667e-06,1.1431299479166665e-06,108549
Polygon PoS,2020-12-11,POL,99.0,1.1009821890911795,1.0,1.0,0.00011135077078125005,1.2383355088071478e-06,1.1247552604166669e-06,1.1247552604166667e-06,129415
Polygon PoS,2020-12-12,POL,100.0,1.0701184798938916,1.0,1.0,0.00011730430381944444,1.255295032883265e-06,1.1730430381944443e-06,1.1730430381944441e-06,128444
Polygon PoS,2020-12-13,POL,1000.0,1.0926132832207676,1.0,1.0,0.0011796179687500003,1.2888662617817174e-06,1.17961796875e-06,1.1796179687499999e-06,127093
Polygon PoS,2020-12-14,POL,100.000000001,1.1035765909549848,1.0,1.0,0.00011759973784839814,1.2978031779090746e-06,1.1759973784722214e-06,1.1759973784722211e-06,123825
Polygon PoS,2020-12-15,POL,130.9,1.17961950638337,1.0,1.0,0.00016238856314236094,1.4633820985222514e-06,1.2405543402777766e-06,1.2405543402777762e-06,136427
Polygon PoS,2020-12-16,POL,20000.0,1.3031293674587325,1.0,1.0,0.02527253715277779,1.6466692677019701e-06,1.2636268576388894e-06,1.2636268576388892e-06,129703
Polygon PoS,2020-12-17,POL,10000.0,1.6071711049137993,1.0,1.0,0.012752575694444452,2.0495571169286985e-06,1.2752575694444452e-06,1.275257569444445e-06,123398
Polygon PoS,2020-12-18,POL,95.0,1.411726535924076,1.0,1.0,0.00012157940347222215,1.8067038958285916e-06,1.279783194444444e-06,1.2797831944444435e-06,101549
Polygon PoS,2020-12-19,POL,5000.0,1.7514427907858754,1.0,1.0,0.00666380451388889,2.3342544750116187e-06,1.3327609027777783e-06,1.3327609027777779e-06,52745
Polygon PoS,2020-12-20,POL,1000.0,1.4932581439063621,1.0,1.0,0.0012943161111111116,1.9327480737042604e-06,1.2943161111111116e-06,1.2943161111111112e-06,51603
Polygon PoS,2020-12-21,POL,203.0,1.5852792996436917,1.0,1.0,0.00025301242980902783,1.975839248909561e-06,1.2463666493055556e-06,1.2463666493055554e-06,52202
Polygon PoS,2020-12-22,POL,1000.0,1.410050537675267,1.0,1.0,0.0011903506423611113,1.6784545632828168e-06,1.1903506423611115e-06,1.190350642361111e-06,52634
Polygon PoS,2020-12-23,POL,501.0,1.4057878307149072,1.0,1.0,0.0005680501781770833,1.5939281990353967e-06,1.1338326909722221e-06,1.1338326909722217e-06,58623
Polygon PoS,2020-12-24,POL,250.0,1.328580235865004,1.0,1.0,0.0002516415190972223,1.3373037951839205e-06,1.0065660763888893e-06,1.006566076388889e-06,50283
